Year,Region,School,School_Key,School Level,grade_level_id,subgroup,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,40
2025,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,47
2025,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,47
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,40
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,18
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,32
2025,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,30
2025,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,42
2025,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,31
2025,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,40
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,34
2025,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,34
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,43
2025,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,35
2025,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,49
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,35
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,39
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,31
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,43
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,35
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,,1,All,engl,English Instruction,Ambitious Instruction,Student,39
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,32
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,47
2025,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,9
2025,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,34
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,52
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,48
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,56
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,42
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,39
2025,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,41
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,40
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,41
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,38
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,39
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,40
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,,1,All,engl,English Instruction,Ambitious Instruction,Student,27
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,26
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,27
2025,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,8
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,46
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,39
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,11
2025,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,27
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,29
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,24
2025,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,18
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,26
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,32
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,20
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,1
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,32
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,,1,All,engl,English Instruction,Ambitious Instruction,Student,47
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,44
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,49
2025,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,44
2025,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,57
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,57
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,40
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,37
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,52
2025,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,29
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,65
2025,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,33
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,49
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,48
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,39
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,30
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,49
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,,1,All,engl,English Instruction,Ambitious Instruction,Student,50
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,45
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,56
2025,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,32
2025,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,18
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,62
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,45
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,70
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,52
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,50
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,46
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,55
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,41
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,52
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,,1,All,engl,English Instruction,Ambitious Instruction,Student,62
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,61
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,63
2025,Unassigned,,NAN,,,4th Graders,engl,English Instruction,Ambitious Instruction,Student,47
2025,Unassigned,,NAN,,,5th Graders,engl,English Instruction,Ambitious Instruction,Student,81
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,64
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,61
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,53
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,66
2025,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,38
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,74
2025,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,81
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,56
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,62
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,62
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,64
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,62
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,,2,All,engl,English Instruction,Ambitious Instruction,Student,61
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,53
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,73
2025,Unassigned,,NAN,,,9th Graders,engl,English Instruction,Ambitious Instruction,Student,61
2025,Unassigned,,NAN,,,10th Graders,engl,English Instruction,Ambitious Instruction,Student,61
2025,Unassigned,,NAN,,,11th Graders,engl,English Instruction,Ambitious Instruction,Student,51
2025,Unassigned,,NAN,,,12th Graders,engl,English Instruction,Ambitious Instruction,Student,69
2025,Unassigned,,NAN,,,Asian,engl,English Instruction,Ambitious Instruction,Student,67
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,60
2025,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,60
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,65
2025,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,47
2025,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,73
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,59
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,59
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,63
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,50
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,62
2025,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,,9,All,engl,English Instruction,Ambitious Instruction,Student,54
2025,Unassigned,,NAN,,,Boys,engl,English Instruction,Ambitious Instruction,Student,45
2025,Unassigned,,NAN,,,Girls,engl,English Instruction,Ambitious Instruction,Student,60
2025,Unassigned,,NAN,,,6th Graders,engl,English Instruction,Ambitious Instruction,Student,67
2025,Unassigned,,NAN,,,7th Graders,engl,English Instruction,Ambitious Instruction,Student,43
2025,Unassigned,,NAN,,,8th Graders,engl,English Instruction,Ambitious Instruction,Student,49
2025,Unassigned,,NAN,,,Asian,engl,English Instruction,Ambitious Instruction,Student,85
2025,Unassigned,,NAN,,,Black/African Am,engl,English Instruction,Ambitious Instruction,Student,55
2025,Unassigned,,NAN,,,Latino,engl,English Instruction,Ambitious Instruction,Student,68
2025,Unassigned,,NAN,,,White,engl,English Instruction,Ambitious Instruction,Student,50
2025,Unassigned,,NAN,,,Two or more,engl,English Instruction,Ambitious Instruction,Student,48
2025,Unassigned,,NAN,,,ELL,engl,English Instruction,Ambitious Instruction,Student,63
2025,Unassigned,,NAN,,,Non-ELL,engl,English Instruction,Ambitious Instruction,Student,52
2025,Unassigned,,NAN,,,FRL,engl,English Instruction,Ambitious Instruction,Student,44
2025,Unassigned,,NAN,,,Non-FRL,engl,English Instruction,Ambitious Instruction,Student,63
2025,Unassigned,,NAN,,,IEP,engl,English Instruction,Ambitious Instruction,Student,42
2025,Unassigned,,NAN,,,Non-IEP,engl,English Instruction,Ambitious Instruction,Student,54
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,,2,All,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,42
2025,Unassigned,,NAN,,,Boys,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,30
2025,Unassigned,,NAN,,,Girls,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,54
2025,Unassigned,,NAN,,,9th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,39
2025,Unassigned,,NAN,,,10th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,31
2025,Unassigned,,NAN,,,11th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,64
2025,Unassigned,,NAN,,,12th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,48
2025,Unassigned,,NAN,,,Black/African Am,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,40
2025,Unassigned,,NAN,,,Non-ELL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,42
2025,Unassigned,,NAN,,,FRL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,47
2025,Unassigned,,NAN,,,Non-FRL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,33
2025,Unassigned,,NAN,,,IEP,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,31
2025,Unassigned,,NAN,,,Non-IEP,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,43
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,,2,All,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,42
2025,Unassigned,,NAN,,,Boys,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,36
2025,Unassigned,,NAN,,,Girls,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,50
2025,Unassigned,,NAN,,,9th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,19
2025,Unassigned,,NAN,,,10th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,47
2025,Unassigned,,NAN,,,11th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,73
2025,Unassigned,,NAN,,,12th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,36
2025,Unassigned,,NAN,,,Black/African Am,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,43
2025,Unassigned,,NAN,,,Latino,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,41
2025,Unassigned,,NAN,,,White,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,23
2025,Unassigned,,NAN,,,Two or more,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,42
2025,Unassigned,,NAN,,,ELL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,41
2025,Unassigned,,NAN,,,Non-ELL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,43
2025,Unassigned,,NAN,,,FRL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,42
2025,Unassigned,,NAN,,,Non-FRL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,44
2025,Unassigned,,NAN,,,IEP,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
2025,Unassigned,,NAN,,,Non-IEP,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,47
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,,2,All,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,3
2025,Unassigned,,NAN,,,Boys,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
2025,Unassigned,,NAN,,,Girls,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,17
2025,Unassigned,,NAN,,,9th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
2025,Unassigned,,NAN,,,10th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
2025,Unassigned,,NAN,,,11th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,9
2025,Unassigned,,NAN,,,12th Graders,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,60
2025,Unassigned,,NAN,,,Black/African Am,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,5
2025,Unassigned,,NAN,,,Non-ELL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,3
2025,Unassigned,,NAN,,,FRL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
2025,Unassigned,,NAN,,,Non-FRL,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,24
2025,Unassigned,,NAN,,,IEP,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,14
2025,Unassigned,,NAN,,,Non-IEP,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
2025,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,,2,All,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,1
