Year,Region,School,School_Key,School Level,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2025,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,cdis,Classroom Disruptions,Supplemental,Teacher,35
2025,Unassigned,Horizon Science Academy - Cleveland Middle,HORIZON SCIENCE ACADEMY CLEVELAND MIDDLE,1,cdis,Classroom Disruptions,Supplemental,Teacher,7
2025,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,cdis,Classroom Disruptions,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,2,cdis,Classroom Disruptions,Supplemental,Teacher,49
2025,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,cdis,Classroom Disruptions,Supplemental,Teacher,13
2025,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,cdis,Classroom Disruptions,Supplemental,Teacher,19
2025,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,cdis,Classroom Disruptions,Supplemental,Teacher,28
2025,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,cdis,Classroom Disruptions,Supplemental,Teacher,51
2025,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,cdis,Classroom Disruptions,Supplemental,Teacher,35
2025,Unassigned,Horizon Science Academy - Denison Middle,HORIZON SCIENCE ACADEMY DENISON MIDDLE,1,cdis,Classroom Disruptions,Supplemental,Teacher,11
2025,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,cdis,Classroom Disruptions,Supplemental,Teacher,1
2025,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,cdis,Classroom Disruptions,Supplemental,Teacher,32
2025,Unassigned,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,cdis,Classroom Disruptions,Supplemental,Teacher,31
2025,Unassigned,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,cdis,Classroom Disruptions,Supplemental,Teacher,6
2025,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,cdis,Classroom Disruptions,Supplemental,Teacher,39
2025,Unassigned,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,cdis,Classroom Disruptions,Supplemental,Teacher,35
2025,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,cdis,Classroom Disruptions,Supplemental,Teacher,5
2025,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,cdis,Classroom Disruptions,Supplemental,Teacher,21
2025,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,cdis,Classroom Disruptions,Supplemental,Teacher,6
2025,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,1,cdis,Classroom Disruptions,Supplemental,Teacher,8
2025,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,cdis,Classroom Disruptions,Supplemental,Teacher,7
2025,Unassigned,Noble Academy Cleveland,NOBLE ACADEMY CLEVELAND,1,cdis,Classroom Disruptions,Supplemental,Teacher,10
2025,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,cdis,Classroom Disruptions,Supplemental,Teacher,56
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,cdis,Classroom Disruptions,Supplemental,Teacher,35
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,cdis,Classroom Disruptions,Supplemental,Teacher,34
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,cdis,Classroom Disruptions,Supplemental,Teacher,47
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,cdis,Classroom Disruptions,Supplemental,Teacher,38
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,cdis,Classroom Disruptions,Supplemental,Teacher,21
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,cdis,Classroom Disruptions,Supplemental,Teacher,33
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,cdis,Classroom Disruptions,Supplemental,Teacher,23
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,cdis,Classroom Disruptions,Supplemental,Teacher,46
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,cdis,Classroom Disruptions,Supplemental,Teacher,51
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,cdis,Classroom Disruptions,Supplemental,Teacher,46
2026,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,cdis,Classroom Disruptions,Supplemental,Teacher,24
2026,IA,Horizon Science Academy - Davenport,HORIZON SCIENCE ACADEMY DAVENPORT,1,cdis,Classroom Disruptions,Supplemental,Teacher,48
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,cdis,Classroom Disruptions,Supplemental,Teacher,24
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,cdis,Classroom Disruptions,Supplemental,Teacher,31
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,cdis,Classroom Disruptions,Supplemental,Teacher,40
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,cdis,Classroom Disruptions,Supplemental,Teacher,29
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,cdis,Classroom Disruptions,Supplemental,Teacher,31
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,cdis,Classroom Disruptions,Supplemental,Teacher,48
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,cdis,Classroom Disruptions,Supplemental,Teacher,45
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,cdis,Classroom Disruptions,Supplemental,Teacher,33
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,cdis,Classroom Disruptions,Supplemental,Teacher,42
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,cdis,Classroom Disruptions,Supplemental,Teacher,69
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,cdis,Classroom Disruptions,Supplemental,Teacher,50
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,cdis,Classroom Disruptions,Supplemental,Teacher,39
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,cdis,Classroom Disruptions,Supplemental,Teacher,46
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,cdis,Classroom Disruptions,Supplemental,Teacher,37
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,cdis,Classroom Disruptions,Supplemental,Teacher,42
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,cdis,Classroom Disruptions,Supplemental,Teacher,36
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,cdis,Classroom Disruptions,Supplemental,Teacher,57
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,cdis,Classroom Disruptions,Supplemental,Teacher,36
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,36
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,36
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,colb,Collaborative Practices,Collaborative Teachers,Teacher,41
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,colb,Collaborative Practices,Collaborative Teachers,Teacher,59
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,14
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,colb,Collaborative Practices,Collaborative Teachers,Teacher,41
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,46
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,colb,Collaborative Practices,Collaborative Teachers,Teacher,46
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,colb,Collaborative Practices,Collaborative Teachers,Teacher,43
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,colb,Collaborative Practices,Collaborative Teachers,Teacher,32
2026,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,41
2026,IA,Horizon Science Academy - Davenport,HORIZON SCIENCE ACADEMY DAVENPORT,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,22
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,32
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,31
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,colb,Collaborative Practices,Collaborative Teachers,Teacher,63
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,43
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,34
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,43
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,37
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,58
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,25
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,44
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,45
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,43
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,48
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,46
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,colb,Collaborative Practices,Collaborative Teachers,Teacher,44
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,37
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,44
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,colb,Collaborative Practices,Collaborative Teachers,Teacher,52
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,36
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,23
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,colr,Collective Responsibility,Collaborative Teachers,Teacher,45
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,colr,Collective Responsibility,Collaborative Teachers,Teacher,47
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,20
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,colr,Collective Responsibility,Collaborative Teachers,Teacher,43
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,22
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,colr,Collective Responsibility,Collaborative Teachers,Teacher,55
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,colr,Collective Responsibility,Collaborative Teachers,Teacher,45
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,colr,Collective Responsibility,Collaborative Teachers,Teacher,35
2026,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,28
2026,IA,Horizon Science Academy - Davenport,HORIZON SCIENCE ACADEMY DAVENPORT,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,34
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,15
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,23
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,colr,Collective Responsibility,Collaborative Teachers,Teacher,63
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,46
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,28
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,37
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,43
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,44
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,56
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,53
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,43
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,32
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,51
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,32
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,colr,Collective Responsibility,Collaborative Teachers,Teacher,32
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,47
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,46
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,colr,Collective Responsibility,Collaborative Teachers,Teacher,26
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,inf3,Teacher Influence,Effective Leaders,Teacher,32
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,inf3,Teacher Influence,Effective Leaders,Teacher,34
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,inf3,Teacher Influence,Effective Leaders,Teacher,51
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,inf3,Teacher Influence,Effective Leaders,Teacher,52
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,inf3,Teacher Influence,Effective Leaders,Teacher,24
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,inf3,Teacher Influence,Effective Leaders,Teacher,39
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,inf3,Teacher Influence,Effective Leaders,Teacher,33
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,inf3,Teacher Influence,Effective Leaders,Teacher,54
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,inf3,Teacher Influence,Effective Leaders,Teacher,53
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,inf3,Teacher Influence,Effective Leaders,Teacher,38
2026,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,inf3,Teacher Influence,Effective Leaders,Teacher,21
2026,IA,Horizon Science Academy - Davenport,HORIZON SCIENCE ACADEMY DAVENPORT,1,inf3,Teacher Influence,Effective Leaders,Teacher,12
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,inf3,Teacher Influence,Effective Leaders,Teacher,31
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,inf3,Teacher Influence,Effective Leaders,Teacher,30
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,inf3,Teacher Influence,Effective Leaders,Teacher,45
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,inf3,Teacher Influence,Effective Leaders,Teacher,39
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,inf3,Teacher Influence,Effective Leaders,Teacher,12
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,inf3,Teacher Influence,Effective Leaders,Teacher,37
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,inf3,Teacher Influence,Effective Leaders,Teacher,19
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,inf3,Teacher Influence,Effective Leaders,Teacher,43
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,inf3,Teacher Influence,Effective Leaders,Teacher,46
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,inf3,Teacher Influence,Effective Leaders,Teacher,47
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,inf3,Teacher Influence,Effective Leaders,Teacher,35
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,inf3,Teacher Influence,Effective Leaders,Teacher,36
