Year,Region,School,School_Key,Role,Item_Text,Pct_Favorable,Pct_Unfavorable,Response_Options,Pct_Neutral_Other
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Gang activity,0,89,"Not at all, A little, Some, To a great extent",11
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Gone over student assessment data with other teachers to make instructional decisions?,0,29,"Never, Once or twice, 3-9 times, 10 or more times",71
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Has provided me with the support I need to improve my teaching.,77,23,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Help maintain discipline in the entire school, not just their classroom?",0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I feel loyal to this school.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I trust the principal at his or her word.,79,21,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I usually look forward to each working day at this school.,84,15,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I would recommend this school to parents seeking a place for their child.,78,23,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,I wouldn't want to work in any other school.,51,49,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Include parent leaders from all backgrounds in school improvement?,0,19,"Not at all, A little, Somewhat, A great deal",81
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Included enough time to think carefully about, try, and evaluate new ideas.",70,31,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Included opportunities to work productively with colleagues in my school.,73,27,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Included opportunities to work productively with teachers from other schools.,51,49,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Involve parents/guardians in commenting on school curricula?,0,30,"Not at all, A little, Somewhat, A great deal",70
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Involve parents/guardians in the development of programs aimed at improving students' academic outcomes?,0,7,"Not at all, A little, Somewhat, A great deal",93
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"It's OK in this school to discuss feelings, worries, and frustrations with other teachers.",79,21,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"It's OK in this school to discuss feelings, worries, and frustrations with the principal.",56,43,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Knows what's going on in my classroom.,81,19,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Makes clear to the staff the leadership's expectations for meeting instructional goals.,89,11,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Makes sure teachers receive the coaching and support they need to implement new practices.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Managing classroom behavior.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Many special programs come and go at this school.,56,44,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Most of the students in this school are planning to go to college.,61,39,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Most students participate in the discussion at some point.,37,26,"Never, Rarely, Sometimes, Almost always",37
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Observed another teacher's class to get ideas for your own instruction?,0,55,"Never, Once or twice, 3-9 times, 10 or more times",45
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Observed another teacher's class to offer feedback?,0,69,"Never, Once or twice, 3-9 times, 10 or more times",31
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Once we start a new program in this school, we follow up to make sure that it's working.",71,28,"Strongly disagree, Disagree, Agree, Strongly agree",1
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Physical conflicts among students,0,20,"Not at all, A little, Some, To a great extent",80
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Planning how discretionary school funds should be used.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Presses teachers to implement what they have learned in professional development.,79,21,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Provides me with useful feedback to improve my teaching.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Refuse to respond when addressed?,2,0,"A few, A lot, Almost all",98
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Regularly pay attention in class?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Responded to your suggestions for helping their child?,0,0,"Some, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Robbery or theft,0,57,"Not at all, A little, Some, To a great extent",43
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Setting standards for student behavior.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Staff at this school work hard to build trusting relationships with parents.,100,0,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Student disrespect of teachers,0,9,"Not at all, A little, Some, To a great extent",91
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Students build on each other's ideas during discussion.,32,24,"Never, Rarely, Sometimes, Almost always",44
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Students encourage each other to participate in discussion.,20,43,"Never, Rarely, Sometimes, Almost always",37
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Students provide constructive feedback to their peers and to me.,26,26,"Never, Rarely, Sometimes, Almost always",48
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Students show each other respect.,56,6,"Never, Rarely, Sometimes, Almost always",38
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Students use data and text references to support their ideas.,26,28,"Never, Rarely, Sometimes, Almost always",46
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Support your teaching efforts?,0,0,"Some, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Take responsibility for improving the school?,0,0,"Some, About half, Most, Nearly all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers and parents at this school think of each other as partners in educating children.,57,43,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers at this school help students plan for college outside of class time.,70,30,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers at this school respect those colleagues who are experts at their craft.,94,6,"Strongly disagree, Disagree, Agree, Strongly agree, Some, About half, Most, Nearly all",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers expect most students in this school to go to college.,84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers in this school feel that it is a part of their job to prepare students to succeed in college.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers in this school share and discuss student work with other teachers.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers in this school trust each other.,89,11,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Teachers respect other teachers who take the lead in school improvement efforts.,94,6,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Teachers talk about instruction in the teachers' lounge, faculty meetings, etc.",89,11,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The curriculum at this school is focused on helping students get ready for college.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The goals of this school.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The principal at this school is an effective manager who makes the school run smoothly.,81,19,"Strongly disagree, Disagree, Agree, Strongly agree, Not at all, A little, Some, To a great extent",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The principal has confidence in the expertise of the teachers.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The principal looks out for the personal welfare of the faculty members.,70,30,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The principal places the needs of children ahead of personal and political interests.,88,12,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,The principal takes a personal interest in the professional development of teachers.,71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"There is consistency in curriculum, instruction, and learning materials among teachers in the same grade level at this school.",71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,This school would be my first choice for my own child.,34,66,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Threaten you verbally?,0,0,"A few, A lot, Almost all",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Threats of violence toward teachers,0,74,"Not at all, A little, Some, To a great extent",26
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Use inappropriate language during class?,22,0,"A few, A lot, Almost all",78
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,"Volunteered time to support the school (e.g., volunteer in classrooms, help with school-wide events, etc.)?",0,0,"Some, About half, Most, All",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,We have so many different programs in this school that I can’t keep track of them all.,48,52,"Strongly disagree, Disagree, Agree, Strongly agree",0
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,What helps students learn the best.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2025,Unassigned,Horizon Science Academy - Columbus High,HORIZON SCIENCE ACADEMY COLUMBUS HIGH,Teacher,Worked on instructional strategies with other teachers?,0,10,"Never, Once or twice, 3-9 times, 10 or more times",90
